504.,504.,503.,507.,509.,520.,493.,539.,505.
509.,501.,825.,500.,1181.,515.,524.,836.,501.
969.,503.,671.,508.,555.,502.,500.,514.,578.
513.,502.,504.,616.,844.,625.,580.,511.,505.
504.,502.,504.,619.,3347.,559.,572.,505.,505.
503.,504.,750.,741.,2167.,506.,569.,500.,577.
504.,500.,499.,610.,904.,734.,507.,896.,500.
515.,544.,499.,506.,517.,505.,524.,506.,505.
503.,503.,505.,503.,587.,500.,553.,508.,499.
499.,628.,504.,498.,507.,521.,504.,497.,500.
510.,506.,496.,499.,497.,503.,500.,504.,736.
509.,499.,503.,503.,506.,560.,501.,586.,502.
505.,692.,504.,950.,515.,497.,507.,506.,500.
500.,505.,502.,499.,647.,512.,502.,522.,505.
502.,501.,505.,501.,506.,499.,504.,502.,505.
507.,509.,499.,498.,500.,498.,503.,507.,505.
504.,504.,502.,502.,504.,505.,494.,504.,694.
501.,547.,504.,499.,501.,503.,502.,504.,508.
502.,505.,501.,503.,504.,503.,510.,506.,499.
502.,501.,508.,498.,616.,504.,498.,518.,505.
642.,564.,598.,524.,499.,497.,501.,522.,506.
504.,506.,566.,1016.,2667.,2142.,499.,506.,511.
503.,501.,715.,507.,1998.,738.,501.,504.,499.
497.,537.,642.,779.,507.,591.,501.,560.,499.
506.,505.,505.,506.,507.,504.,505.,501.,507.
508.,501.,576.,500.,655.,506.,515.,502.,506.
501.,499.,509.,506.,501.,505.,505.,505.,503.
499.,632.,497.,511.,507.,919.,507.,501.,504.
506.,506.,507.,501.,503.,503.,507.,499.,502.
566.,503.,1141.,510.,504.,706.,500.,510.,501.
522.,503.,972.,510.,510.,636.,506.,501.,508.
506.,502.,503.,625.,967.,720.,497.,498.,504.
496.,521.,734.,520.,1671.,963.,504.,503.,497.
561.,505.,576.,601.,1931.,673.,506.,500.,502.
504.,501.,930.,507.,518.,502.,502.,497.,502.
500.,503.,508.,604.,503.,503.,529.,498.,501.
874.,506.,503.,499.,508.,628.,503.,499.,720.
503.,504.,511.,496.,613.,503.,509.,506.,501.
503.,499.,495.,493.,501.,505.,503.,503.,495.
503.,504.,500.,502.,505.,611.,512.,507.,502.
500.,504.,562.,500.,502.,503.,503.,529.,502.
506.,492.,505.,565.,511.,499.,503.,500.,505.
496.,503.,507.,492.,762.,622.,502.,502.,499.
741.,503.,508.,822.,1069.,835.,840.,505.,506.
501.,498.,498.,509.,2247.,1653.,502.,504.,500.
505.,610.,508.,498.,510.,579.,509.,499.,503.
497.,502.,553.,504.,503.,568.,504.,507.,505.
664.,789.,499.,502.,501.,502.,569.,501.,502.
503.,503.,501.,505.,566.,502.,507.,516.,502.
503.,509.,505.,504.,509.,505.,508.,500.,746.
507.,502.,508.,502.,526.,506.,496.,511.,499.
502.,501.,509.,493.,503.,504.,503.,500.,501.
520.,506.,498.,506.,504.,555.,512.,505.,673.
502.,503.,505.,510.,508.,514.,503.,508.,592.
506.,505.,504.,497.,504.,505.,504.,508.,501.
504.,501.,694.,627.,499.,499.,735.,499.,503.
501.,508.,529.,503.,537.,512.,502.,507.,507.
508.,498.,525.,499.,500.,494.,514.,508.,508.
499.,497.,505.,497.,503.,520.,501.,503.,587.
508.,505.,501.,504.,510.,503.,503.,508.,503.
502.,505.,502.,502.,501.,502.,510.,503.,506.
496.,506.,511.,500.,507.,498.,502.,515.,501.
507.,503.,507.,503.,503.,505.,509.,503.,503.
510.,501.,506.,583.,505.,506.,503.,503.,500.
509.,503.,507.,504.,508.,503.,503.,497.,500.
509.,497.,503.,503.,514.,501.,499.,504.,498.
609.,500.,507.,606.,498.,514.,502.,503.,501.
498.,540.,502.,595.,507.,504.,507.,504.,497.
500.,867.,508.,540.,627.,500.,502.,503.,503.
507.,503.,507.,613.,501.,502.,500.,501.,508.
500.,502.,499.,503.,500.,505.,505.,501.,504.
694.,508.,504.,498.,502.,667.,502.,503.,500.
510.,501.,796.,507.,503.,504.,496.,498.,501.
498.,502.,507.,506.,500.,495.,506.,510.,510.
503.,508.,499.,544.,508.,1103.,495.,499.,500.
504.,494.,566.,508.,503.,507.,507.,499.,544.
502.,506.,532.,628.,583.,1036.,936.,503.,505.
580.,502.,835.,503.,781.,1429.,507.,500.,504.
504.,498.,502.,501.,1483.,1560.,743.,506.,508.
505.,503.,506.,589.,673.,536.,509.,494.,613.
504.,508.,514.,498.,502.,504.,828.,505.,503.
502.,502.,508.,505.,521.,508.,507.,501.,501.
498.,501.,505.,539.,499.,505.,504.,504.,506.
710.,505.,503.,496.,503.,508.,502.,537.,501.
501.,506.,508.,505.,505.,537.,506.,501.,507.
504.,506.,497.,502.,505.,510.,499.,500.,500.
508.,498.,510.,554.,574.,537.,500.,506.,502.
498.,501.,499.,709.,1000.,500.,739.,502.,506.
502.,500.,497.,500.,1326.,1504.,597.,505.,495.
498.,507.,509.,503.,1343.,775.,783.,565.,501.
507.,506.,520.,505.,1214.,511.,613.,492.,505.
495.,502.,500.,699.,558.,507.,714.,929.,499.
505.,504.,502.,507.,649.,500.,507.,496.,500.
501.,499.,499.,503.,913.,563.,504.,502.,684.
507.,506.,518.,498.,642.,1646.,701.,537.,507.
500.,498.,510.,512.,1179.,728.,654.,653.,503.
502.,497.,502.,608.,685.,505.,593.,690.,519.
502.,503.,505.,691.,506.,502.,500.,509.,508.
505.,632.,505.,504.,551.,884.,563.,498.,504.
1280.,502.,499.,493.,1135.,1137.,503.,504.,502.
504.,1044.,687.,536.,992.,1740.,973.,971.,527.
503.,507.,503.,655.,1162.,520.,507.,644.,552.
502.,507.,500.,499.,504.,507.,502.,505.,501.
499.,511.,510.,500.,508.,503.,510.,509.,661.
506.,497.,503.,500.,585.,506.,499.,501.,507.
512.,504.,506.,501.,501.,501.,500.,565.,508.
